name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,now_cost,total_points_roll3,minutes_roll3,ict_index_roll3,season,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles
Adama Traoré Diarra,MID,Fulham,1.3,0,0,13,0,4.2,326,0.02,0.08,0.06,1.32,89,1,0,1.2,1.4,2025-10-25T14:00:00Z,75,15,0,0,0,0,9,0,19708,1,1,2,6.0,2,-331,578,909,52,False,0,9,52,1.3333333333333333,30.333333333333332,2.0,2025-26,,,,,,,,False,1.0,5.0,3.0,1.0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,2,0,1.8,326,0.01,0.03,0.02,0.07,94,0,0,0.6,0.0,2025-11-01T15:00:00Z,1,20,0,0,0,0,10,0,20321,0,0,3,5.0,1,309,1418,1109,52,True,0,10,52,1.3333333333333333,29.0,0.9,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,5,0,0.8,326,0.01,0.04,0.03,0.43,105,1,0,2.2,2.4,2025-11-08T15:00:00Z,15,9,0,0,0,0,11,0,19476,0,0,2,19.0,1,-872,407,1279,52,False,0,11,52,1.3333333333333333,28.0,0.9333333333333332,2025-26,,,,,,,,False,0.0,1.0,1.0,0.0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,3,0,1.8,326,0.0,0.0,0.0,0.0,145,0,0,0.2,0.2,2025-12-07T16:30:00Z,1,8,0,0,0,0,15,0,18267,0,2,1,0.0,1,-316,267,583,51,True,0,15,51,1.3333333333333333,30.333333333333332,1.3333333333333333,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,3,0,0.0,326,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2025-12-13T17:30:00Z,1,3,0,0,0,0,16,0,17942,0,3,2,0.0,1,-427,424,851,51,False,0,16,51,1.0,5.666666666666667,1.0,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,3,0,0.5,326,0.0,0.0,0.0,0.0,165,0,0,0.2,1.0,2025-12-22T20:00:00Z,6,16,0,0,0,0,17,0,18168,0,0,1,0.0,1,85,643,558,51,True,0,17,51,1.0,5.666666666666667,0.8000000000000002,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,2,0,0.3,326,0.0,0.0,0.0,0.0,185,0,0,0.2,0.0,2026-01-01T17:30:00Z,5,8,0,0,0,0,19,0,18140,0,1,1,2.0,1,-196,261,457,51,False,0,19,51,1.0,2.6666666666666665,0.13333333333333333,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,4,0,0.3,326,0.0,0.0,0.0,0.35,195,1,0,0.0,0.0,2026-01-04T15:15:00Z,5,12,0,0,0,0,20,0,18071,0,2,2,0.0,1,-136,171,307,51,True,0,20,51,1.0,4.0,0.13333333333333333,2025-26,,,,,,,,False,0.0,1.0,1.0,0.0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,2,0,0.0,326,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2026-01-07T19:30:00Z,1,7,0,0,0,0,21,0,17914,0,1,2,0.0,1,-205,128,333,51,True,0,21,51,1.0,5.333333333333333,0.13333333333333333,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,West Ham,0.2,0,0,-1,0,0.3,326,0.0,0.0,0.0,0.8,233,1,0,0.1,0.2,2026-01-31T17:30:00Z,9,7,0,0,0,0,24,0,18606,0,2,3,0.0,0,595,1020,425,51,False,1,24,51,1.0,3.6666666666666665,0.06666666666666667,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,3,0,0.1,326,0.0,0.0,0.0,0.0,244,0,0,0.0,0.2,2026-02-07T15:00:00Z,1,3,0,0,0,0,25,0,19745,0,2,0,0.0,1,970,1447,477,51,False,0,25,51,0.6666666666666666,5.0,0.03333333333333333,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,3,0,0.3,326,0.0,0.15,0.15,0.18,260,1,0,0.7,1.2,2026-02-10T20:15:00Z,1,14,0,0,0,0,26,0,20121,0,1,1,5.0,1,310,1012,702,51,True,0,26,51,0.6666666666666666,3.6666666666666665,0.03333333333333333,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,1,0,1.3,326,0.0,0.0,0.0,0.62,277,1,0,0.1,0.0,2026-02-28T15:00:00Z,14,12,0,0,0,0,28,0,20385,0,2,5,0.0,1,-163,355,518,51,False,0,28,51,0.6666666666666666,3.6666666666666665,0.26666666666666666,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,West Ham,0.7,0,0,1,0,0.0,326,0.0,0.0,0.0,0.05,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,2,10,0,0,0,0,29,0,20181,0,1,0,0.0,1,-259,234,493,51,False,0,29,51,1.0,5.333333333333333,0.26666666666666666,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,2,0,0.0,326,0.0,0.0,0.0,1.04,300,0,0,0.1,1.0,2026-03-14T20:00:00Z,15,13,0,0,0,0,30,0,19813,0,1,1,0.0,1,-430,234,664,51,True,0,30,51,1.0,5.666666666666667,0.26666666666666666,2025-26,,,,,,,,False,1.0,1.0,0.0,0.0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,5,0,4.5,326,0.01,0.01,0.0,0.54,301,1,0,1.3,6.4,2026-03-22T14:15:00Z,45,2,0,0,0,0,31,0,19760,0,0,2,2.0,1,-48,151,199,51,False,0,31,51,1.0,10.333333333333334,0.06666666666666667,2025-26,,,,,,,,False,0.0,2.0,2.0,0.0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,-1,0,0.2,326,0.0,0.35,0.35,0.12,320,0,0,0.2,0.0,2026-04-10T19:00:00Z,12,20,0,0,0,0,32,0,20398,0,0,4,4.0,1,436,728,292,51,True,0,32,51,1.0,20.666666666666668,0.46666666666666673,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,3,0,5.3,326,0.01,0.01,0.0,0.14,344,1,0,1.2,4.2,2026-05-02T14:00:00Z,16,5,0,0,0,0,35,0,20002,0,0,3,2.0,1,-177,107,284,51,False,0,35,51,1.0,24.0,0.5333333333333333,2025-26,,,,,,,,False,0.0,1.0,0.0,1.0
Ryan Sessegnon,MID,Fulham,0.8,0,0,3,0,1.2,328,0.0,0.0,0.0,2.23,23,2,0,1.4,10.6,2025-08-30T11:30:00Z,66,7,0,0,0,0,3,0,3129,1,0,2,2.0,2,210,663,453,54,False,0,3,54,2.0,61.0,3.2,2025-26,,,,,,,,False,5.0,10.0,1.0,4.0
Ryan Sessegnon,MID,Fulham,2.8,0,0,12,1,22.8,328,0.22,0.22,0.0,0.79,37,0,0,4.2,15.4,2025-09-13T14:00:00Z,90,11,0,0,0,0,4,0,4132,1,0,1,4.0,3,493,1197,704,54,True,0,4,54,2.0,63.5,2.3,2025-26,,,,,,,,False,5.0,10.0,3.0,2.0
Ryan Sessegnon,MID,Fulham,3.3,1,0,25,0,5.8,328,0.01,0.06,0.05,0.6,45,1,0,5.5,22.6,2025-09-20T19:00:00Z,90,5,0,0,0,0,5,0,4335,1,1,3,27.0,5,54,646,592,54,True,0,5,54,2.3333333333333335,72.33333333333333,2.9333333333333336,2025-26,,,,,,,,False,4.0,9.0,1.0,4.0
Ryan Sessegnon,MID,Fulham,3.3,0,0,12,0,1.0,328,0.0,0.0,0.0,1.11,51,3,0,2.7,20.4,2025-09-28T13:00:00Z,79,2,0,0,0,0,6,0,4819,1,1,3,6.0,2,262,808,546,54,False,0,6,54,3.3333333333333335,82.0,3.7000000000000006,2025-26,,,,,,,,False,6.0,11.0,1.0,4.0
Ryan Sessegnon,MID,Fulham,0.0,0,2,34,0,16.9,328,0.25,0.65,0.4,1.12,63,3,1,9.0,45.8,2025-10-03T19:00:00Z,90,4,0,0,0,0,7,0,5053,1,1,3,27.0,9,27,549,522,54,False,0,7,54,3.3333333333333335,86.33333333333333,4.133333333333334,2025-26,,,,,,,,False,4.0,10.0,5.0,1.0
Ryan Sessegnon,MID,Fulham,3.8,0,0,4,0,0.7,328,0.0,0.0,0.0,1.87,74,1,0,0.5,1.4,2025-10-18T16:30:00Z,90,1,0,0,0,0,8,0,9863,1,1,0,3.0,2,4000,5105,1105,54,True,0,8,54,5.333333333333333,86.33333333333333,5.733333333333334,2025-26,,,,,,,,False,2.0,7.0,4.0,1.0
Ryan Sessegnon,MID,Fulham,5.0,0,0,14,0,13.3,328,0.05,0.05,0.0,2.14,89,2,0,2.9,16.0,2025-10-25T14:00:00Z,90,15,0,0,0,0,9,0,12263,1,1,2,0.0,4,2217,3473,1256,54,False,0,9,54,4.333333333333333,86.33333333333333,4.066666666666667,2025-26,,,,,,,,False,6.0,14.0,7.0,1.0
Ryan Sessegnon,MID,Fulham,0.0,1,3,40,1,8.1,328,0.02,0.24,0.22,0.24,94,0,1,7.5,45.6,2025-11-01T15:00:00Z,90,20,0,0,0,0,10,0,30538,1,0,3,21.0,14,15048,17484,2436,54,True,0,10,54,5.0,90.0,4.133333333333334,2025-26,,,,,,,,False,5.0,7.0,2.0,0.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,10,0,3.9,328,0.02,0.02,0.0,1.44,105,2,0,2.1,13.0,2025-11-08T15:00:00Z,90,9,0,0,0,0,11,0,76734,1,0,2,4.0,4,44405,50110,5705,54,False,0,11,54,6.666666666666667,90.0,3.6333333333333333,2025-26,,,,,,,,False,7.0,13.0,5.0,1.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,7,1,12.5,328,0.05,0.19,0.14,0.17,115,0,0,3.6,8.8,2025-11-22T15:00:00Z,90,17,0,0,0,0,12,0,111456,1,0,1,15.0,3,28663,37787,9124,54,True,0,12,54,7.333333333333333,90.0,4.166666666666667,2025-26,,,,,,,,False,4.0,6.0,2.0,0.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,15,0,0.9,328,0.06,0.06,0.0,0.86,129,1,0,3.1,28.0,2025-11-29T20:00:00Z,90,18,0,0,0,0,13,0,91362,1,2,1,2.0,4,-12224,6487,18711,54,False,0,13,54,7.0,90.0,4.3999999999999995,2025-26,,,,,,,,False,9.0,18.0,5.0,4.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,11,0,4.2,328,0.01,0.05,0.04,2.17,135,5,0,1.7,7.6,2025-12-02T19:30:00Z,90,13,0,0,0,0,14,0,88382,1,5,4,5.0,2,-5310,4220,9530,54,True,0,14,54,3.6666666666666665,90.0,2.9333333333333336,2025-26,,,,,,,,False,2.0,11.0,7.0,2.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,5,0,15.8,328,0.44,0.44,0.0,0.06,207,0,0,2.9,6.8,2026-01-07T19:30:00Z,17,7,0,0,0,0,21,0,19497,0,1,2,6.0,1,-896,40,936,54,True,0,21,54,3.0,90.0,2.8000000000000003,2025-26,,,,,,,,False,1.0,1.0,0.0,0.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,3,1,0.3,328,0.0,0.07,0.07,0.72,214,0,0,0.7,0.0,2026-01-17T15:00:00Z,64,11,0,0,0,0,22,0,19734,1,0,1,9.0,3,79,858,779,54,False,0,22,54,2.3333333333333335,65.66666666666667,2.566666666666667,2025-26,,,,,,,,False,0.0,1.0,1.0,0.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,4,0,0.4,328,0.0,0.0,0.0,0.32,227,0,0,1.4,13.8,2026-01-24T15:00:00Z,31,6,0,0,0,0,23,0,21240,0,1,2,0.0,1,1383,2179,796,54,True,0,23,54,2.0,57.0,1.7666666666666666,2025-26,,,,,,,,False,5.0,7.0,1.0,1.0
Ryan Sessegnon,MID,Fulham,2.2,1,0,10,0,15.9,328,0.01,0.01,0.0,0.69,236,1,0,4.3,20.6,2026-02-01T14:00:00Z,19,14,0,0,0,0,24,0,19688,0,2,3,6.0,4,-1541,404,1945,54,False,0,24,54,1.6666666666666667,37.333333333333336,1.6666666666666667,2025-26,,,,,,,,False,0.0,2.0,0.0,2.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,16,0,26.7,328,0.36,0.36,0.0,1.88,245,2,0,4.9,18.4,2026-02-07T15:00:00Z,90,9,0,0,0,0,25,0,19861,1,2,1,4.0,2,50,637,587,54,True,0,25,54,2.6666666666666665,38.0,2.1333333333333333,2025-26,,,,,,,,False,5.0,10.0,3.0,2.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,12,0,2.7,328,0.01,0.01,0.0,1.37,256,3,0,2.1,14.4,2026-02-11T19:30:00Z,90,13,0,0,0,0,26,0,19624,1,0,3,4.0,4,-231,449,680,54,False,0,26,54,2.3333333333333335,46.666666666666664,3.533333333333333,2025-26,,,,,,,,False,3.0,16.0,8.0,5.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,4,0,11.1,328,0.02,0.11,0.09,1.85,268,1,0,2.0,0.8,2026-02-22T14:00:00Z,90,17,0,0,0,0,27,0,19918,1,3,1,8.0,2,163,680,517,54,False,0,27,54,3.3333333333333335,66.33333333333333,3.766666666666666,2025-26,,,,,,,,False,5.0,7.0,1.0,1.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,11,0,15.7,328,0.01,0.11,0.1,0.88,275,1,0,5.1,19.6,2026-03-01T14:00:00Z,90,18,0,0,0,0,28,0,20196,1,1,2,16.0,4,200,625,425,54,True,0,28,54,2.6666666666666665,90.0,3.0,2025-26,,,,,,,,False,7.0,13.0,3.0,3.0
Ryan Sessegnon,MID,Fulham,2.8,0,0,3,0,1.8,328,0.01,0.06,0.05,0.0,285,0,0,1.4,0.2,2026-03-04T19:30:00Z,8,19,0,0,0,0,29,0,21140,0,1,0,12.0,1,849,1271,422,54,True,0,29,54,3.3333333333333335,90.0,3.0666666666666664,2025-26,,,,,,,,False,0.0,0.0,0.0,0.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,4,0,0.3,328,0.0,0.0,0.0,0.13,298,0,0,0.3,2.2,2026-03-15T14:00:00Z,1,16,0,0,0,0,30,0,20968,0,0,0,0.0,1,-172,584,756,54,False,0,30,54,2.3333333333333335,62.666666666666664,2.8333333333333335,2025-26,,,,,,,,False,1.0,2.0,1.0,0.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,10,0,2.3,328,0.04,0.04,0.0,0.4,305,0,0,1.6,9.2,2026-03-21T15:00:00Z,29,3,0,0,0,0,31,0,21173,0,1,3,4.0,1,116,582,466,54,True,0,31,54,2.0,33.0,2.2666666666666666,2025-26,,,,,,,,False,1.0,8.0,4.0,3.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,3,0,0.7,328,0.0,0.0,0.0,0.43,316,0,0,1.1,7.8,2026-04-11T16:30:00Z,21,12,0,0,0,0,32,0,20673,0,0,2,2.0,1,-507,197,704,54,False,0,32,54,1.0,12.666666666666666,1.0999999999999999,2025-26,,,,,,,,False,1.0,3.0,1.0,1.0
Ryan Sessegnon,MID,Fulham,0.0,0,0,10,1,22.8,328,0.04,0.22,0.18,0.72,322,0,0,5.1,8.8,2026-04-18T11:30:00Z,80,5,0,0,0,0,33,0,20153,1,0,0,19.0,3,-447,120,567,54,False,0,33,54,1.0,17.0,1.0,2025-26,,,,,,,,False,2.0,6.0,3.0,1.0
Ryan Sessegnon,MID,Fulham,0.0,0,3,36,1,1.8,328,0.01,0.27,0.26,0.62,335,0,1,6.4,45.0,2026-04-25T11:30:00Z,80,2,0,0,0,0,34,0,21092,1,0,1,17.0,11,522,840,318,54,True,0,34,54,1.6666666666666667,43.333333333333336,2.6,2025-26,,,,,,,,False,4.0,11.0,4.0,3.0
Harry Wilson,MID,Fulham,3.0,0,0,5,0,1.9,329,0.09,0.09,0.0,0.11,17,0,0,1.1,3.2,2025-08-24T15:30:00Z,28,14,0,0,0,0,2,0,98304,0,1,1,6.0,1,-9758,6489,16247,55,True,0,2,55,5.0,90.0,2.1,2025-26,,,,,,,,False,0.0,1.0,0.0,1.0
Harry Wilson,MID,Fulham,1.3,0,0,5,0,0.8,329,0.01,0.04,0.03,0.16,23,0,0,1.0,2.4,2025-08-30T11:30:00Z,30,7,0,0,0,0,3,0,71306,0,0,2,7.0,1,-24839,2201,27040,55,False,0,3,55,3.0,59.0,1.6,2025-26,,,,,,,,False,0.0,1.0,0.0,1.0
Harry Wilson,MID,Fulham,1.5,0,0,9,0,2.8,329,0.02,0.14,0.12,0.74,37,0,0,2.1,7.0,2025-09-13T14:00:00Z,59,11,0,0,0,0,4,0,61123,1,0,1,11.0,1,-15622,3343,18965,54,True,0,4,54,2.3333333333333335,49.333333333333336,1.4000000000000001,2025-26,,,,,,,,False,0.0,2.0,0.0,2.0
Harry Wilson,MID,Fulham,3.7,0,2,35,0,40.5,329,0.09,0.35,0.26,0.55,45,1,1,11.6,47.6,2025-09-20T19:00:00Z,85,5,0,0,0,0,5,0,52477,1,1,3,28.0,9,-9647,1384,11031,54,True,0,5,54,1.0,39.0,1.4000000000000001,2025-26,,,,,,,,False,1.0,7.0,3.0,3.0
Harry Wilson,MID,Fulham,3.7,0,0,6,0,3.2,329,0.01,0.22,0.21,1.11,51,3,0,1.3,1.6,2025-09-28T13:00:00Z,79,2,0,0,0,0,6,0,50343,1,1,3,8.0,1,-2805,5051,7856,54,False,1,6,54,3.6666666666666665,58.0,4.8999999999999995,2025-26,,,,,,,,False,1.0,6.0,4.0,1.0
Harry Wilson,MID,Fulham,0.0,0,0,12,1,16.7,329,0.06,0.08,0.02,0.45,63,0,0,4.6,10.4,2025-10-03T19:00:00Z,66,4,0,0,0,0,7,0,48260,1,1,3,19.0,3,-2662,3028,5690,53,False,0,7,53,3.6666666666666665,74.33333333333333,5.0,2025-26,,,,,,,,False,1.0,9.0,7.0,1.0
Harry Wilson,MID,Fulham,1.5,0,0,7,0,21.4,329,0.04,0.27,0.23,1.3,74,1,0,4.3,8.6,2025-10-18T16:30:00Z,81,1,0,0,0,0,8,0,44578,1,1,0,13.0,2,-4100,2657,6757,53,True,0,8,53,4.333333333333333,76.66666666666667,5.833333333333333,2025-26,,,,,,,,False,5.0,8.0,2.0,1.0
Harry Wilson,MID,Fulham,0.0,0,2,32,1,34.8,329,0.1,0.28,0.18,0.17,94,0,1,10.2,42.2,2025-11-01T15:00:00Z,76,20,0,0,0,0,10,0,39216,1,0,3,25.0,10,-5171,1745,6916,53,True,0,10,53,2.0,75.33333333333333,3.4,2025-26,,,,,,,,False,4.0,8.0,4.0,0.0
Harry Wilson,MID,Fulham,0.0,0,0,5,0,1.8,329,0.01,0.03,0.02,0.86,105,1,0,1.2,5.6,2025-11-08T15:00:00Z,58,9,0,0,0,0,11,0,46014,1,0,2,5.0,1,5891,7737,1846,52,False,0,11,52,5.0,74.33333333333333,6.366666666666666,2025-26,,,,,,,,False,2.0,4.0,1.0,1.0
Harry Wilson,MID,Fulham,0.0,0,0,2,1,17.4,329,0.06,0.42,0.36,0.17,115,0,0,3.6,0.0,2025-11-22T15:00:00Z,90,17,0,0,0,0,12,0,49825,1,0,1,20.0,2,3091,6460,3369,52,True,1,12,52,4.333333333333333,71.66666666666667,5.233333333333333,2025-26,,,,,,,,False,1.0,1.0,0.0,0.0
Harry Wilson,MID,Fulham,0.0,0,3,32,0,4.8,329,0.03,0.18,0.15,0.5,129,1,1,5.8,41.2,2025-11-29T20:00:00Z,67,18,0,0,0,0,13,0,44702,1,2,1,12.0,10,-4226,1616,5842,52,False,0,13,52,4.333333333333333,74.66666666666667,5.0,2025-26,,,,,,,,False,2.0,10.0,6.0,2.0
Harry Wilson,MID,Fulham,0.0,2,0,31,0,30.0,329,0.25,0.25,0.0,2.17,135,5,0,6.1,24.8,2025-12-02T19:30:00Z,81,13,0,0,0,0,14,0,45936,1,5,4,6.0,8,696,3488,2792,52,True,0,14,52,4.333333333333333,71.66666666666667,3.533333333333333,2025-26,,,,,,,,False,3.0,6.0,3.0,0.0
Harry Wilson,MID,Fulham,0.0,0,1,30,0,17.3,329,0.05,0.19,0.14,1.65,145,2,1,8.6,41.0,2025-12-07T16:30:00Z,88,8,0,0,0,0,15,0,78993,1,2,1,28.0,8,30714,32198,1484,52,True,0,15,52,6.666666666666667,79.33333333333333,5.166666666666667,2025-26,,,,,,,,False,3.0,5.0,2.0,0.0
Harry Wilson,MID,Fulham,0.0,2,3,60,0,40.7,329,0.8,1.39,0.59,2.46,153,2,1,15.9,78.4,2025-12-13T17:30:00Z,88,3,0,0,0,0,16,0,861769,1,3,2,40.0,16,726247,731918,5671,54,False,0,16,54,8.666666666666666,78.66666666666667,6.833333333333333,2025-26,,,,,,,,False,2.0,5.0,2.0,1.0
Harry Wilson,MID,Fulham,0.0,0,0,8,1,6.1,329,0.01,0.03,0.02,0.6,165,0,0,2.0,5.8,2025-12-22T20:00:00Z,83,16,0,0,0,0,17,0,2384840,1,0,1,8.0,2,1491719,1508469,16750,57,True,1,17,57,10.666666666666666,85.66666666666667,10.200000000000001,2025-26,,,,,,,,False,1.0,3.0,0.0,2.0
Harry Wilson,MID,Fulham,0.0,1,0,26,1,50.0,329,0.64,0.83,0.19,0.91,180,0,0,10.6,32.8,2025-12-27T15:00:00Z,90,19,0,0,0,0,18,0,2296165,1,1,0,23.0,5,107909,297437,189528,58,False,1,18,58,8.666666666666666,86.33333333333333,8.833333333333334,2025-26,,,,,,,,False,5.0,7.0,2.0,0.0
Harry Wilson,MID,Fulham,0.0,0,0,9,0,3.9,329,0.01,0.13,0.12,1.62,185,1,0,3.7,9.0,2026-01-01T17:30:00Z,84,8,0,0,0,0,19,0,2310039,1,1,1,24.0,2,25123,152029,126906,58,False,0,19,58,7.666666666666667,87.0,9.5,2025-26,,,,,,,,False,4.0,8.0,3.0,1.0
Harry Wilson,MID,Fulham,0.0,0,0,22,0,2.6,329,0.04,0.47,0.43,1.0,195,1,1,5.9,32.6,2026-01-04T15:15:00Z,84,12,0,0,0,0,20,0,2278251,1,2,2,24.0,6,-130189,88390,218579,58,True,1,20,58,3.0,85.66666666666667,5.433333333333334,2025-26,,,,,,,,False,1.0,2.0,1.0,0.0
Harry Wilson,MID,Fulham,0.0,0,2,37,0,17.8,329,0.1,0.73,0.63,2.39,207,1,1,13.2,47.6,2026-01-07T19:30:00Z,90,7,0,0,0,0,21,0,2328185,1,1,2,67.0,9,36051,151000,114949,58,True,0,21,58,4.333333333333333,86.0,6.733333333333333,2025-26,,,,,,,,False,1.0,4.0,2.0,1.0
Harry Wilson,MID,Fulham,0.0,0,0,7,1,38.8,329,0.3,0.36,0.06,1.05,214,0,0,4.9,5.2,2026-01-17T15:00:00Z,87,11,0,0,0,0,22,0,2847845,1,0,1,5.0,2,490290,536982,46692,59,False,1,22,59,5.666666666666667,86.0,7.599999999999999,2025-26,,,,,,,,False,2.0,5.0,3.0,0.0
Harry Wilson,MID,Fulham,0.0,0,3,36,0,30.8,329,0.1,0.17,0.07,1.59,227,1,1,9.6,41.8,2026-01-24T15:00:00Z,90,6,0,0,0,0,23,0,2977083,1,1,2,23.0,10,135628,214797,79169,60,True,0,23,60,5.666666666666667,87.0,8.0,2025-26,,,,,,,,False,2.0,7.0,5.0,0.0
Harry Wilson,MID,Fulham,5.8,0,0,11,0,22.1,329,0.09,0.16,0.07,1.79,236,3,0,4.6,9.4,2026-02-01T14:00:00Z,90,14,0,0,0,0,24,0,3111044,1,2,3,14.0,2,141085,284279,143194,61,False,0,24,61,7.0,89.0,9.233333333333333,2025-26,,,,,,,,False,0.0,3.0,2.0,1.0
Harry Wilson,MID,Fulham,0.0,0,0,13,0,16.8,329,0.53,0.72,0.19,1.88,245,2,0,3.0,2.8,2026-02-07T15:00:00Z,90,9,0,0,0,0,25,0,3212173,1,2,1,10.0,2,86531,194450,107919,61,True,0,25,61,4.666666666666667,89.0,6.366666666666666,2025-26,,,,,,,,False,1.0,3.0,2.0,0.0
Harry Wilson,MID,Fulham,0.0,0,0,9,0,25.6,329,0.23,0.31,0.08,1.37,256,3,0,5.0,7.4,2026-02-11T19:30:00Z,71,13,0,0,0,0,26,0,2618408,1,0,3,17.0,2,-518890,40091,558981,60,False,0,26,60,4.666666666666667,90.0,5.733333333333332,2025-26,,,,,,,,False,0.0,1.0,1.0,0.0
Harry Wilson,MID,Fulham,0.0,1,1,29,0,20.4,329,0.21,0.32,0.11,1.85,268,1,0,7.0,32.8,2026-02-22T14:00:00Z,90,17,0,0,0,0,27,0,2552477,1,3,1,17.0,8,-139513,86597,226110,59,False,0,27,59,2.0,83.66666666666667,4.199999999999999,2025-26,,,,,,,,False,8.0,16.0,7.0,1.0
Harry Wilson,MID,Fulham,0.0,1,2,35,0,12.5,329,0.02,0.36,0.34,0.65,275,1,1,9.1,50.4,2026-03-01T14:00:00Z,71,18,0,0,0,0,28,0,2846018,1,1,2,28.0,12,276444,324388,47944,59,True,0,28,59,4.0,83.66666666666667,4.999999999999999,2025-26,,,,,,,,False,0.0,1.0,1.0,0.0
Harry Wilson,MID,Fulham,0.0,0,0,14,1,21.0,329,0.2,0.35,0.15,0.82,298,0,0,3.9,10.2,2026-03-15T14:00:00Z,90,16,0,0,0,0,30,0,2924507,1,0,0,8.0,3,-159549,73480,233029,60,False,0,30,60,7.333333333333333,77.33333333333333,7.033333333333332,2025-26,,,,,,,,False,3.0,6.0,2.0,1.0
Harry Wilson,MID,Fulham,0.0,0,2,33,0,21.9,329,0.06,0.34,0.28,1.14,305,1,1,10.7,40.6,2026-03-21T15:00:00Z,86,3,0,0,0,0,31,0,3554591,1,1,3,44.0,9,296587,327640,31053,60,True,0,31,60,7.666666666666667,83.66666666666667,6.666666666666665,2025-26,,,,,,,,False,1.0,5.0,2.0,2.0
Harry Wilson,MID,Fulham,0.0,0,0,13,0,37.1,329,0.2,0.24,0.04,1.48,316,2,0,5.9,12.6,2026-04-11T16:30:00Z,79,12,0,0,0,0,32,0,3039496,1,0,2,9.0,2,-192827,143797,336624,61,False,0,32,61,8.0,82.33333333333333,7.899999999999999,2025-26,,,,,,,,False,4.0,5.0,1.0,0.0
Harry Wilson,MID,Fulham,0.0,0,0,5,1,21.0,329,0.06,0.38,0.32,1.43,322,0,0,4.0,7.8,2026-04-18T11:30:00Z,90,5,0,0,0,0,33,0,2524675,1,0,0,11.0,3,-195026,62254,257280,60,False,0,33,60,4.666666666666667,85.0,6.833333333333333,2025-26,,,,,,,,False,1.0,6.0,4.0,1.0
Harry Wilson,MID,Fulham,0.0,0,0,4,1,4.8,329,0.01,0.24,0.23,0.93,335,0,0,2.3,13.2,2026-04-25T11:30:00Z,90,2,0,0,0,0,34,0,2984410,1,0,1,5.0,2,53747,139130,85383,60,True,1,34,60,4.666666666666667,85.0,6.866666666666667,2025-26,,,,,,,,False,5.0,8.0,2.0,1.0
